sku_id,product_name,category,subcategory,brand,base_price_usd,cost_price_usd,current_price_usd,min_price_usd,max_price_usd,inventory_count,restock_days,avg_rating,review_count,weight_kg,is_active,launch_date,tags,image_url
SKU005033,BoldCraft Elite Sports White 361,Beauty & Health,Sports Nutrition,BoldCraft,394.3,248.93,343.36,261.38,512.59,491,11.0,3.4,2152,8.62,True,2020-11-08,"[""exclusive"", ""eco"", ""trending""]",https://images.pexels.com/photos/13013774/pexels-photo-13013774.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU004054,NovaTech Eco Decor Black 711,Home & Kitchen,Decor,NovaTech,1105.9,442.43,902.55,464.55,1437.67,125,,3.1,448,2.66,True,2020-09-06,"[""trending"", ""bestseller"", ""eco""]",https://images.pexels.com/photos/34352412/pexels-photo-34352412.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU002248,FreshHub Smart Womens White 150,Clothing,Womens Dresses,FreshHub,703.27,287.42,678.91,301.79,914.25,235,6.0,3.5,4078,15.78,True,2022-11-01,"[""limited""]",https://images.pexels.com/photos/10324427/pexels-photo-10324427.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU003192,AuraStyle Elite Cookware Navy 391,Home & Kitchen,Cookware,AuraStyle,1422.84,880.09,1371.94,924.09,1849.69,158,,4.3,3783,17.94,True,2020-08-04,"[""bestseller"", ""sale""]",https://images.pexels.com/photos/15245003/pexels-photo-15245003.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU003712,BrightPath Premium Bath Black 141,Home & Kitchen,Bath Accessories,BrightPath,1040.7,417.73,1110.26,438.62,1352.91,19,23.0,3.5,2939,5.11,True,2022-12-18,"[""trending""]",https://images.pexels.com/photos/12859723/pexels-photo-12859723.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU001992,SwiftMart Elite Keyboards Navy 988,Electronics,Keyboards,SwiftMart,1491.84,860.56,1506.69,903.59,1939.39,3,,2.9,2052,8.37,True,2021-11-16,"[""new""]",https://images.pexels.com/photos/3944376/pexels-photo-3944376.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU003190,FreshHub Compact Cookware Silver 779,Home & Kitchen,Cookware,FreshHub,1024.01,629.46,866.07,660.93,1331.21,224,,3.3,3702,12.59,True,2021-07-10,"[""exclusive"", ""sale""]",https://images.pexels.com/photos/11014071/pexels-photo-11014071.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU004762,LunaGear Elite Personal Pink 387,Beauty & Health,Personal Care,LunaGear,669.08,378.92,647.75,397.87,869.8,36,,3.2,1471,16.18,True,2021-11-02,"[""bestseller"", ""new"", ""sale""]",https://images.pexels.com/photos/7691110/pexels-photo-7691110.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU004597,ZenHome Classic Fragrances White 106,Beauty & Health,Fragrances,ZenHome,1797.71,939.79,1560.0,986.78,2337.02,22,30.0,3.7,1792,8.79,True,2021-10-16,"[""limited"", ""trending""]",https://images.pexels.com/photos/7270666/pexels-photo-7270666.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU002318,NovaTech Smart Jeans Red 199,Clothing,Jeans,NovaTech,1822.77,1162.16,1763.32,1220.27,2369.6,392,,4.6,4434,13.33,True,2021-08-25,"[""bestseller"", ""exclusive""]",https://images.pexels.com/photos/2240789/pexels-photo-2240789.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU002863,FreshHub Premium Innerwear Black 904,Clothing,Innerwear,FreshHub,690.55,359.5,631.69,377.48,897.71,481,17.0,4.7,4552,6.79,True,2021-11-28,"[""new""]",https://images.pexels.com/photos/26761372/pexels-photo-26761372.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU003343,LunaGear Compact Bedding Navy 957,Home & Kitchen,Bedding,LunaGear,19.1,9.15,16.6,9.61,24.83,43,,3.5,2540,7.47,True,2022-10-03,"[""bestseller"", ""limited"", ""trending""]",https://images.pexels.com/photos/9788266/pexels-photo-9788266.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU003449,BoldCraft Smart Storage Black 789,Home & Kitchen,Storage,BoldCraft,486.42,279.82,425.35,293.81,632.35,211,22.0,3.2,3992,11.79,True,2023-11-04,"[""new"", ""bestseller"", ""trending""]",https://images.pexels.com/photos/236748/pexels-photo-236748.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU003136,UrbanEdge Compact Sleepwear Silver 623,Clothing,Sleepwear,UrbanEdge,676.14,309.4,736.08,324.87,878.98,81,9.0,3.6,3873,8.76,True,2023-12-22,"[""exclusive""]",https://images.pexels.com/photos/11095773/pexels-photo-11095773.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU002065,ZenHome Smart Keyboards Green 516,Electronics,Keyboards,ZenHome,1568.28,777.25,1551.19,816.11,2038.76,472,,2.5,3947,16.19,True,2023-11-05,"[""limited""]",https://images.pexels.com/photos/9886895/pexels-photo-9886895.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU006323,RapidX Compact Art Silver 380,Books & Media,Art Supplies,RapidX,1316.88,714.64,1356.93,750.37,1711.94,140,30.0,2.9,4360,4.58,True,2020-02-23,"[""exclusive""]",https://images.pexels.com/photos/998586/pexels-photo-998586.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU005227,PureTouch Smart Eye White 100,Beauty & Health,Eye Care,PureTouch,246.71,101.12,235.25,106.18,320.72,162,,3.7,2288,2.51,True,2021-06-05,"[""limited""]",https://images.pexels.com/photos/6763067/pexels-photo-6763067.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU003621,PrimePick Ultra Lighting Gray 985,Home & Kitchen,Lighting,PrimePick,1107.82,659.54,1200.1,692.52,1440.17,479,,3.6,4560,15.44,True,2023-03-20,"[""trending""]",https://images.pexels.com/photos/34917708/pexels-photo-34917708.png?auto=compress&cs=tinysrgb&h=650&w=940
SKU001077,PeakForm Elite Smartphones Gray 508,Electronics,Smartphones,PeakForm,905.85,414.09,837.73,434.79,1177.61,48,,3.3,2088,7.55,True,2022-08-29,"[""new""]",https://images.pexels.com/photos/10902918/pexels-photo-10902918.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU003898,PageTurn Compact Cleaning Gold 445,Home & Kitchen,Cleaning Supplies,PageTurn,27.36,12.21,28.72,12.82,35.57,60,,4.9,4610,15.85,True,2021-12-15,"[""exclusive""]",https://images.pexels.com/photos/7447684/pexels-photo-7447684.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU002314,PureTouch Elite Jeans Black 911,Clothing,Jeans,PureTouch,1069.74,498.83,1049.93,523.77,1390.66,339,,4.5,81,6.6,True,2020-03-05,"[""bestseller""]",https://images.pexels.com/photos/4440866/pexels-photo-4440866.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU005695,TrueBlend Deluxe Comics Red 744,Books & Media,Comics,TrueBlend,993.95,603.07,876.64,633.22,1292.13,318,,4.2,3216,1.66,False,2023-06-10,"[""bestseller"", ""trending""]",https://images.pexels.com/photos/6654172/pexels-photo-6654172.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU001872,LunaGear Premium Monitors Gray 206,Electronics,Monitors,LunaGear,873.1,367.22,782.69,385.58,1135.03,247,,3.3,2352,15.44,True,2022-12-16,"[""sale""]",https://images.pexels.com/photos/33916846/pexels-photo-33916846.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU004850,NovaTech Premium Personal Gray 822,Beauty & Health,Personal Care,NovaTech,1325.81,824.96,1178.66,866.21,1723.55,326,3.0,5.0,4947,3.19,True,2022-04-22,"[""bestseller"", ""eco"", ""trending""]",https://images.pexels.com/photos/30374592/pexels-photo-30374592.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU006138,FreshHub Deluxe Magazines Gold 800,Books & Media,Magazines,FreshHub,1676.97,1077.69,1776.52,1131.57,2180.06,266,,4.8,1787,4.71,True,2023-06-21,"[""exclusive"", ""eco"", ""limited""]",https://images.pexels.com/photos/3910072/pexels-photo-3910072.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU003965,SkyLine Smart Small Silver 125,Home & Kitchen,Small Appliances,SkyLine,1493.29,656.7,1594.96,689.54,1941.28,348,,4.3,2836,18.79,True,2022-02-22,"[""exclusive""]",https://images.pexels.com/photos/1450903/pexels-photo-1450903.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU004391,BoldCraft Premium Haircare Gray 752,Beauty & Health,Haircare,BoldCraft,762.47,446.59,612.56,468.92,991.21,65,15.0,3.9,3472,15.52,True,2021-09-18,"[""sale"", ""bestseller""]",https://images.pexels.com/photos/7428102/pexels-photo-7428102.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU003560,PrimePick Smart Furniture Green 527,Home & Kitchen,Furniture,PrimePick,162.67,99.37,177.41,104.34,211.47,181,,4.8,982,15.2,True,2022-10-02,"[""eco"", ""new"", ""sale""]",https://images.pexels.com/photos/5486146/pexels-photo-5486146.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU006255,BrightPath Elite Stationery Gold 904,Books & Media,Stationery,BrightPath,72.23,31.39,63.29,32.96,93.9,379,,2.6,2798,7.99,True,2020-10-07,"[""new"", ""limited"", ""exclusive""]",https://images.pexels.com/photos/5088015/pexels-photo-5088015.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU003635,LunaGear Smart Lighting Gold 257,Home & Kitchen,Lighting,LunaGear,508.5,236.59,463.2,248.42,661.05,118,28.0,3.4,3454,2.25,True,2023-04-30,"[""bestseller"", ""limited"", ""sale""]",https://images.pexels.com/photos/13808615/pexels-photo-13808615.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU004530,EcoWave Smart Makeup White 522,Beauty & Health,Makeup,EcoWave,763.88,383.58,771.63,402.76,993.04,199,,4.2,3891,17.72,True,2023-12-23,"[""trending"", ""sale""]",https://images.pexels.com/photos/12955707/pexels-photo-12955707.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU001375,SkyLine Eco Headphones Gold 463,Electronics,Headphones,SkyLine,911.52,461.26,790.95,484.32,1184.98,217,,3.9,1939,14.27,True,2023-01-23,"[""trending"", ""new"", ""eco""]",https://images.pexels.com/photos/30428610/pexels-photo-30428610.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU002908,NovaTech Lite Innerwear Navy 132,Clothing,Innerwear,NovaTech,1318.08,855.69,1255.06,898.47,1713.5,381,,4.2,4801,18.38,True,2023-03-09,"[""bestseller"", ""eco""]",https://images.pexels.com/photos/5253547/pexels-photo-5253547.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU005429,UrbanEdge Premium Non-Fiction Pink 748,Books & Media,Non-Fiction,UrbanEdge,1439.55,934.71,1563.09,981.45,1871.41,19,,2.6,3404,4.74,False,2023-08-14,"[""eco""]",https://images.pexels.com/photos/35082910/pexels-photo-35082910.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU005650,NextGen Compact Comics Navy 337,Books & Media,Comics,NextGen,1777.05,863.76,1522.74,906.95,2310.16,192,9.0,2.8,2841,1.75,True,2023-02-10,"[""sale"", ""new""]",https://images.pexels.com/photos/7768663/pexels-photo-7768663.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU005702,FreshHub Pro Comics Silver 959,Books & Media,Comics,FreshHub,307.68,123.88,294.04,130.07,399.98,69,,3.7,926,15.15,True,2021-08-29,"[""limited"", ""sale"", ""bestseller""]",https://images.pexels.com/photos/7809123/pexels-photo-7809123.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU005027,NextGen Classic Sports Blue 128,Beauty & Health,Sports Nutrition,NextGen,352.77,188.25,368.22,197.66,458.6,165,5.0,3.6,5000,0.45,True,2022-12-02,"[""trending""]",https://images.pexels.com/photos/29612819/pexels-photo-29612819.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU002604,NextGen Deluxe Footwear Pink 916,Clothing,Footwear,NextGen,1590.16,747.95,1601.94,785.35,2067.21,45,,4.9,3556,9.92,True,2020-05-31,"[""exclusive"", ""new""]",https://images.pexels.com/photos/6246832/pexels-photo-6246832.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU002118,EcoWave Pro Mens Black 400,Clothing,Mens Shirts,EcoWave,1851.34,1086.17,1798.7,1140.48,2406.74,220,,3.0,109,13.24,True,2023-09-24,"[""limited"", ""exclusive""]",https://images.pexels.com/photos/5151016/pexels-photo-5151016.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU004677,SkyLine Eco Vitamins White 512,Beauty & Health,Vitamins,SkyLine,262.48,168.51,288.05,176.94,341.22,159,7.0,4.2,1577,14.75,True,2023-11-21,"[""new"", ""exclusive""]",https://images.pexels.com/photos/29183543/pexels-photo-29183543.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU004490,UrbanEdge Premium Makeup Green 228,Beauty & Health,Makeup,UrbanEdge,1144.39,530.05,1046.12,556.55,1487.71,309,,3.0,3386,18.69,True,2020-11-08,"[""new"", ""sale"", ""bestseller""]",https://images.pexels.com/photos/34689878/pexels-photo-34689878.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU006218,UrbanEdge Elite Stationery Blue 685,Books & Media,Stationery,UrbanEdge,1471.62,634.61,1617.05,666.34,1913.11,415,6.0,4.7,670,12.03,True,2023-12-02,"[""bestseller"", ""new"", ""trending""]",https://images.pexels.com/photos/5554654/pexels-photo-5554654.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU003958,PeakForm Classic Small Navy 941,Home & Kitchen,Small Appliances,PeakForm,524.32,298.19,538.01,313.1,681.62,316,17.0,4.7,938,17.86,True,2021-11-14,"[""trending""]",https://images.pexels.com/photos/30319670/pexels-photo-30319670.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU002994,VitaPlus Pro Ethnic Gray 176,Clothing,Ethnic Wear,VitaPlus,877.91,351.45,872.33,369.02,1141.28,482,,3.3,3258,10.9,False,2021-02-16,"[""eco""]",https://images.pexels.com/photos/12100636/pexels-photo-12100636.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU006318,EcoWave Elite Art Pink 371,Books & Media,Art Supplies,EcoWave,1856.68,964.99,1823.54,1013.24,2413.68,64,,2.9,2540,3.75,True,2021-07-04,"[""trending"", ""exclusive"", ""bestseller""]",https://images.pexels.com/photos/10945231/pexels-photo-10945231.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU005674,SwiftMart Classic Comics Navy 835,Books & Media,Comics,SwiftMart,222.47,141.3,219.5,148.37,289.21,1,26.0,4.5,3844,3.47,True,2022-05-07,"[""bestseller""]",https://images.pexels.com/photos/20085947/pexels-photo-20085947.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU003376,CoreLine Lite Storage Navy 503,Home & Kitchen,Storage,CoreLine,70.71,40.95,75.61,43.0,91.92,285,15.0,4.5,4846,16.22,True,2020-04-21,"[""bestseller"", ""exclusive"", ""sale""]",https://images.pexels.com/photos/8377802/pexels-photo-8377802.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU002342,NextGen Eco Jeans Red 237,Clothing,Jeans,NextGen,255.67,138.93,254.11,145.88,332.37,161,,3.1,3494,0.94,True,2022-12-23,"[""limited"", ""exclusive""]",https://images.pexels.com/photos/4440866/pexels-photo-4440866.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU001320,PageTurn Elite Headphones White 198,Electronics,Headphones,PageTurn,1228.01,590.24,1175.16,619.75,1596.41,34,5.0,2.9,256,4.12,True,2020-07-21,"[""exclusive""]",https://images.pexels.com/photos/3394666/pexels-photo-3394666.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU002619,PageTurn Eco Footwear Green 987,Clothing,Footwear,PageTurn,571.4,305.13,483.78,320.39,742.82,98,,4.0,4878,6.01,False,2020-07-07,"[""eco""]",https://images.pexels.com/photos/25381178/pexels-photo-25381178.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU004713,UrbanEdge Compact Vitamins Black 290,Beauty & Health,Vitamins,UrbanEdge,1772.81,792.81,1811.24,832.45,2304.65,88,26.0,4.2,1262,5.33,True,2020-01-18,"[""new"", ""eco"", ""bestseller""]",https://images.pexels.com/photos/29183543/pexels-photo-29183543.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU003060,FreshHub Premium Sleepwear Green 449,Clothing,Sleepwear,FreshHub,1217.11,608.45,1097.75,638.87,1582.24,322,12.0,4.8,1437,14.86,True,2021-05-20,"[""exclusive"", ""trending""]",https://images.pexels.com/photos/9787614/pexels-photo-9787614.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU003219,SkyLine Smart Cookware Green 447,Home & Kitchen,Cookware,SkyLine,447.22,223.8,426.23,234.99,581.39,214,,3.1,2669,6.7,True,2022-07-24,"[""new""]",https://images.pexels.com/photos/31110009/pexels-photo-31110009.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU002673,LunaGear Eco Footwear Navy 305,Clothing,Footwear,LunaGear,1365.89,670.83,1484.94,704.37,1775.66,93,3.0,3.9,2116,4.95,True,2020-01-28,"[""new"", ""trending""]",https://images.pexels.com/photos/35618110/pexels-photo-35618110.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU001260,ZenHome Compact Tablets White 486,Electronics,Tablets,ZenHome,378.02,167.63,307.02,176.01,491.43,142,,2.8,4784,16.94,False,2022-08-13,"[""sale"", ""new"", ""limited""]",https://images.pexels.com/photos/35300031/pexels-photo-35300031.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU005746,EcoWave Pro Music Silver 760,Books & Media,Music CDs,EcoWave,519.07,229.83,537.17,241.32,674.79,472,10.0,3.0,59,2.91,True,2023-07-26,"[""sale""]",https://images.pexels.com/photos/5003638/pexels-photo-5003638.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU003039,PageTurn Deluxe Sleepwear Red 574,Clothing,Sleepwear,PageTurn,949.8,471.51,817.53,495.09,1234.74,262,,3.9,2459,19.03,True,2022-01-12,"[""limited"", ""sale"", ""eco""]",https://images.pexels.com/photos/5849325/pexels-photo-5849325.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU001901,EcoWave Eco Monitors Navy 823,Electronics,Monitors,EcoWave,954.71,428.98,817.06,450.43,1241.12,147,,4.0,501,8.91,True,2020-06-11,"[""sale""]",https://images.pexels.com/photos/8102680/pexels-photo-8102680.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU004744,RapidX Lite Vitamins Pink 547,Beauty & Health,Vitamins,RapidX,765.07,408.98,791.38,429.43,994.59,304,,2.7,2378,15.16,True,2020-11-20,"[""sale"", ""exclusive"", ""new""]",https://images.pexels.com/photos/6475115/pexels-photo-6475115.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU003026,PageTurn Eco Ethnic Gray 759,Clothing,Ethnic Wear,PageTurn,1718.26,1053.02,1742.58,1105.67,2233.74,18,11.0,3.0,4347,7.19,True,2021-03-23,"[""sale""]",https://images.pexels.com/photos/21926990/pexels-photo-21926990.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU005234,BrightPath Compact Eye Pink 240,Beauty & Health,Eye Care,BrightPath,1350.16,844.53,1410.3,886.76,1755.21,208,12.0,3.5,1193,12.99,False,2020-02-22,"[""exclusive"", ""sale"", ""eco""]",https://images.pexels.com/photos/6925491/pexels-photo-6925491.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU002917,PureTouch Premium Innerwear Red 565,Clothing,Innerwear,PureTouch,820.48,406.8,885.47,427.14,1066.62,403,17.0,3.9,1016,16.63,True,2023-06-14,"[""eco""]",https://images.pexels.com/photos/7065290/pexels-photo-7065290.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU002828,NovaTech Classic Innerwear Black 179,Clothing,Innerwear,NovaTech,385.97,233.96,362.05,245.66,501.76,315,,4.1,322,15.18,True,2020-03-13,"[""bestseller"", ""exclusive""]",https://images.pexels.com/photos/9951640/pexels-photo-9951640.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU002573,RapidX Smart Activewear Gold 179,Clothing,Activewear,RapidX,1493.78,967.2,1195.69,1015.56,1941.91,160,,4.8,2276,3.56,True,2020-03-06,"[""limited""]",https://images.pexels.com/photos/8809981/pexels-photo-8809981.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU005415,PeakForm Smart Non-Fiction Pink 433,Books & Media,Non-Fiction,PeakForm,233.49,109.76,241.81,115.25,303.54,299,,3.6,3504,11.32,True,2022-01-22,"[""eco"", ""limited"", ""new""]",https://images.pexels.com/photos/36749150/pexels-photo-36749150.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU005720,LunaGear Elite Comics Blue 452,Books & Media,Comics,LunaGear,1173.74,710.83,1140.35,746.37,1525.86,12,,2.7,2241,18.06,True,2020-04-19,"[""trending"", ""eco"", ""bestseller""]",https://images.pexels.com/photos/12113867/pexels-photo-12113867.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU005208,FreshHub Ultra Eye Gray 268,Beauty & Health,Eye Care,FreshHub,841.93,520.91,774.4,546.96,1094.51,380,,2.7,4172,10.96,True,2022-06-16,"[""bestseller"", ""eco"", ""trending""]",https://images.pexels.com/photos/6417908/pexels-photo-6417908.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU001224,EcoWave Eco Tablets Pink 988,Electronics,Tablets,EcoWave,1827.3,916.93,1666.81,962.78,2375.49,28,,2.9,2548,14.22,True,2022-12-09,"[""new"", ""sale"", ""eco""]",https://images.pexels.com/photos/13105348/pexels-photo-13105348.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU001723,VitaPlus Compact Speakers Gray 693,Electronics,Speakers,VitaPlus,1310.93,584.76,1173.54,614.0,1704.21,283,,2.7,2122,19.51,False,2021-12-24,"[""eco"", ""new"", ""exclusive""]",https://images.pexels.com/photos/15196650/pexels-photo-15196650.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU005818,PureTouch Ultra Music Silver 994,Books & Media,Music CDs,PureTouch,1617.97,917.16,1738.66,963.02,2103.36,404,,4.8,549,7.12,True,2020-03-01,"[""exclusive""]",https://images.pexels.com/photos/5003397/pexels-photo-5003397.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU002141,TrueBlend Compact Mens Pink 855,Clothing,Mens Shirts,TrueBlend,1893.87,1175.83,2041.84,1234.62,2462.03,292,,4.9,3062,8.81,False,2020-12-19,"[""limited""]",https://images.pexels.com/photos/30710542/pexels-photo-30710542.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU003762,SkyLine Elite Bath Navy 596,Home & Kitchen,Bath Accessories,SkyLine,907.69,403.17,871.76,423.33,1180.0,100,,4.6,2296,15.72,True,2022-12-08,"[""exclusive"", ""new"", ""sale""]",https://images.pexels.com/photos/10574135/pexels-photo-10574135.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU001846,PrimePick Lite Gaming Silver 511,Electronics,Gaming Consoles,PrimePick,1669.49,697.23,1397.43,732.09,2170.34,378,,4.2,1686,8.92,True,2021-11-01,"[""eco""]",https://images.pexels.com/photos/12339571/pexels-photo-12339571.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU005289,AuraStyle Smart Eye Pink 509,Beauty & Health,Eye Care,AuraStyle,696.4,433.3,725.84,454.97,905.32,373,13.0,2.7,2290,16.93,True,2022-10-17,"[""trending""]",https://images.pexels.com/photos/7290648/pexels-photo-7290648.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU003551,FreshHub Classic Furniture Silver 565,Home & Kitchen,Furniture,FreshHub,504.68,244.09,525.26,256.29,656.08,136,,3.1,2738,10.65,False,2020-05-15,"[""bestseller"", ""limited"", ""sale""]",https://images.pexels.com/photos/14391919/pexels-photo-14391919.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU003928,BoldCraft Smart Small Navy 941,Home & Kitchen,Small Appliances,BoldCraft,514.65,286.29,496.47,300.6,669.04,4,,3.4,2613,17.19,False,2022-04-26,"[""exclusive""]",https://images.pexels.com/photos/30238394/pexels-photo-30238394.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU001117,PrimePick Pro Laptops Silver 199,Electronics,Laptops,PrimePick,935.61,436.81,762.69,458.65,1216.29,484,,4.0,2033,19.26,True,2021-11-01,"[""eco"", ""trending"", ""sale""]",https://images.pexels.com/photos/12985958/pexels-photo-12985958.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU001645,PageTurn Pro Speakers Green 681,Electronics,Speakers,PageTurn,1897.32,827.95,1535.69,869.35,2466.52,307,,2.7,2961,15.81,True,2021-03-13,"[""sale""]",https://images.pexels.com/photos/14309805/pexels-photo-14309805.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU001003,VitaPlus Elite Smartphones Silver 479,Electronics,Smartphones,VitaPlus,763.35,391.87,692.04,411.46,992.36,343,30.0,4.2,584,12.22,True,2021-05-16,"[""bestseller""]",https://images.pexels.com/photos/14541068/pexels-photo-14541068.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU005170,NovaTech Smart Baby Pink 639,Beauty & Health,Baby Care,NovaTech,1262.82,704.01,1227.85,739.21,1641.67,479,,4.0,1959,19.68,True,2020-06-06,"[""limited"", ""eco"", ""sale""]",https://images.pexels.com/photos/34233828/pexels-photo-34233828.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU001467,CoreLine Eco Smartwatches Gray 215,Electronics,Smartwatches,CoreLine,1977.69,1068.38,2083.99,1121.8,2571.0,443,12.0,2.7,2327,3.7,True,2022-11-07,"[""exclusive"", ""eco""]",https://images.pexels.com/photos/17804259/pexels-photo-17804259.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU001005,SwiftMart Eco Smartphones Silver 371,Electronics,Smartphones,SwiftMart,429.19,225.24,361.33,236.5,557.95,381,,3.2,4788,8.63,True,2022-01-11,"[""sale""]",https://images.pexels.com/photos/14541068/pexels-photo-14541068.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU001919,PageTurn Pro Monitors Gray 262,Electronics,Monitors,PageTurn,1098.45,463.95,916.74,487.15,1427.99,466,,3.1,462,12.93,True,2020-04-17,"[""limited"", ""eco"", ""sale""]",https://images.pexels.com/photos/36786132/pexels-photo-36786132.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU003595,AuraStyle Pro Lighting White 317,Home & Kitchen,Lighting,AuraStyle,1315.43,714.9,1439.32,750.64,1710.06,200,,3.0,2144,8.47,True,2021-05-26,"[""limited"", ""exclusive""]",https://images.pexels.com/photos/34207364/pexels-photo-34207364.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU005324,BrightPath Elite Fiction White 441,Books & Media,Fiction,BrightPath,1973.17,950.87,1925.07,998.41,2565.12,309,25.0,2.7,2704,8.45,True,2020-11-26,"[""new"", ""bestseller""]",https://images.pexels.com/photos/9325323/pexels-photo-9325323.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU002063,PrimePick Deluxe Keyboards Green 765,Electronics,Keyboards,PrimePick,1042.39,474.39,910.2,498.11,1355.11,486,,4.1,4596,15.16,True,2021-08-06,"[""trending""]",https://images.pexels.com/photos/5152261/pexels-photo-5152261.jpeg?auto=compress&cs=tinysrgb&h=650&w=940
SKU003590,LunaGear Deluxe Lighting Gold 280,Home & Kitchen,Lighting,LunaGear,1342.01,616.16,1420.1,646.97,1744.61,469,,3.5,2442,5.19,True,2020-03-19,"[""trending"", ""new"", ""exclusive""]",https://images.pexels.com/photos/34917708/pexels-photo-34917708.png?auto=compress&cs=tinysrgb&h=650&w=940
